Product_ID,Segment,Source File,Specific_Category,US_url,IN_url,name,colour_from_title,US_price_current_usd,US_price_original_usd,US_discount_pct_display,US_discount_pct_calc,US_on_sale,IN_price_current_inr,IN_price_original_inr,IN_price_current_usd,IN_price_original_usd,IN_discount_pct_display,IN_discount_pct_calc,IN_on_sale,Savings_USD,materials_text,made_in,US_detail_selector,US_composition_selector,IN_detail_selector,IN_composition_selector,date,exchange_rate
17047801,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,https://shop.mango.com/in/en/p/women/jeans/wide-leg/wide-leg-jeans-with-rhinestones_17047801,Wide leg jeans with rhinestones - Women | MANGO USA,Black denim,101.78,,,,False,6385.0,,69.52,,,,False,-32.26,"Composition: 100% cotton | Lining: 65% polyester, 35% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17061177,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fine-knit-top_17061177,https://shop.mango.com/in/en/p/women/tops/basics/fine-knit-top_17061177,Fine-knit top - Women | MANGO USA,Black,20.15,46.37,56.55,56.55,True,2450.0,,26.67,,,,False,6.52,"100% linen crop top | Composition: 71% viscose, 29% polyamide","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17068277,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/polos/100-cashmere-polo-sweater_17068277,100% cashmere polo sweater - Men | MANGO USA,Brown,162.63,274.45,40.74,40.74,True,16561.0,,180.3,,,,False,17.67,100% CASHMERE POLO SWEATER | 100% cashmere. Straight design. Polo collar. Straight Silhouette. Fine Knit Structure. Buttonless collar. Long sleeves | 100% merino wool polo jumper | 100% cotton knitted polo structure | Composition: 100% cashmere,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17079111,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/draped-dress-with-metallic-detail_17079111,Draped dress with metallic detail - Women | MANGO USA,Black,141.93,,,,False,7337.0,,79.88,,,,False,-62.05,"Composition: 94% polyester, 6% elastane","Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17081174,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/asymmetrical-strapless-top_17081174,https://shop.mango.com/in/en/p/women/tops/asymmetrical-strapless-top_17081174,Asymmetrical strapless top - Women | MANGO USA,Ecru,40.5,70.89,42.87,42.87,True,4046.0,,44.05,,,,False,3.55,"Crafted from a 100% cotton fabric, this top features a fitted and asymmetrical design. Its strapless bandeau style is complemented by side ruching and a side zipper fastening. Ideal for a total look | Composition: 100% cotton | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17082927,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/leopard-midi-dress_17082927,Leopard midi dress - Women | MANGO USA,Black,50.93,91.68,44.45,44.45,True,5049.0,,54.97,,,,False,4.04,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
17086335,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/ethnic-print-dress_17086335,Ethnic print dress - Kids | MANGO USA,Black,46.79,,,,False,2929.0,,31.89,,,,False,-14.9,100% cotton fabric. A-line design. Printed design. Ethnic print. Round neck. Ruffles on the shoulders. Button closure at the back. Long sleeves with elastic cuffs. Gathered detail on the chest | Composition: 100% cotton,"Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27005938,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/reversible-quilted-water-repellent-reversible-jacket_27005938,Reversible quilted water-repellent reversible jacket - Men | MANGO USA,Navy,162.14,,,,False,11214.0,,122.09,,,,False,-40.05,Regular-fit 100% cotton pants | 100% cotton T-shirt regular fit | 100% cotton water-repellent jacket | Composition: 100% polyester | Inner fabric: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27013340,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,https://shop.mango.com/in/en/p/women/jeans/balloon/high-waisted-barrel-jeans_27013340,High-waisted barrel jeans - Women | MANGO USA,Chocolate,46.59,70.9,34.29,34.29,True,4079.0,,44.41,,,,False,-2.18,Composition: 100% cotton,"Pakistan
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27021181,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/water-repellent-bomber-jacket_27021181,Water-repellent bomber jacket - Men | MANGO USA,Khaki,101.13,141.59,28.58,28.58,True,9554.0,,104.02,,,,False,2.89,"100% cotton water-repellent jacket | Composition: 100% polyester | Lining: 100% polyester | Rib: 94% polyester, 6% elastane | Filling: 100% polyester","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27021183,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/double-face/faux-shearling-suede-jacket_27021183,Faux-shearling suede jacket - Men | MANGO USA,Chocolate,181.81,202.01,10.0,10.0,True,12184.0,,132.65,,,,False,-49.16,"100% cotton T-shirt regular fit | 100% suede leather jacket | Composition: 94% polyester, 6% elastane | Inner fabric: 100% polyester | Piping: 88% polyester, 9% viscose, 3% cotton | Pockets lining: 65% polyester, 35% cotton","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27021289,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/100-merino-wool-v-neck-sweater_27021289,100% merino wool V-neck sweater - Men | MANGO USA,Black,60.74,80.99,25.0,25.0,True,5036.0,,54.83,,,,False,-5.91,"100% MERINO WOOL V-NECK SWEATER | 100% merino wool. Straight silhouette. V-neck. Fine knit fabric. Long sleeves with elastic cuffs. Long sleeves. Ribbed finish on neckline, sleeves, and hem. Straight hem. Exclusive Online | Turin 100% wool suit pants | 100% merino wool cardigan | 100% wool fine-knit sweater | 100% merino wool turtleneck sweater | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27021319,Women,comparison_jeans,Women_jeans,https://shop.mango.com/us/en/p/women/jeans/balloon/mid-rise-balloon-jeans_27021319,https://shop.mango.com/in/en/p/women/jeans/balloon/mid-rise-balloon-jeans_27021319,Mid-rise balloon jeans - Women | MANGO USA,Burnt Orange,46.62,91.23,48.9,48.9,True,5038.0,,54.85,,,,False,8.23,Composition: 100% cotton,"Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27024076,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/satin-top-with-straps_27024076,https://shop.mango.com/in/en/p/women/tops/basics/satin-top-with-straps_27024076,Satin top with straps - Women | MANGO USA,Night Blue,70.71,,,,False,4047.0,,44.06,,,,False,-26.65,Composition: 100% polyester | Lining: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27025844,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/ribbed-knitted-top-with-zip_27025844,https://shop.mango.com/in/en/p/women/tops/basics/ribbed-knitted-top-with-zip_27025844,Ribbed knitted top with zip - Women | MANGO USA,Khaki,80.11,,,,False,4340.0,,47.25,,,,False,-32.86,Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27031254,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/wool-blend-sweater-with-zipper_27031254,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/wool-blend-sweater-with-zip_27031254,Wool-blend sweater with zipper - Men | MANGO USA,Light Heather Grey,81.12,101.4,20.0,20.0,True,6321.0,,68.82,,,,False,-12.3,"100% cotton Oxford shirt | Composition: 35% wool, 35% acrylic, 30% polyamide","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27031334,Women,comparison_outerwear,Women_outerwear,https://shop.mango.com/us/en/p/women/jackets/wool-jacket-with-shirt-collar_27031334,https://shop.mango.com/in/en/p/women/jackets/wool-jacket-with-shirt-collar_27031334,Wool jacket with shirt collar - Women | MANGO USA,Medium Brown,97.26,141.85,31.43,31.43,True,7146.0,,77.8,,,,False,-19.46,"Composition: 49% polyester, 45% wool, 4% acrylic, 1% polyamide, 1% viscose | Lining: 100% polyester","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27037154,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/printed-strapless-jumpsuit_27037154,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/printed-strapless-jumpsuit_27037154,Printed strapless jumpsuit - Women | MANGO USA,Ecru,91.51,,,,False,5071.0,,55.21,,,,False,-36.3,"Composition: 88% viscose, 12% polyamide | Lining: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27037158,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/halter-neck-denim-top_27037158,https://shop.mango.com/in/en/p/women/tops/basics/halter-neck-denim-top_27037158,Halter-neck denim top - Women | MANGO USA,NEW NOW,60.94,,,,False,3329.0,,36.24,,,,False,-24.7,100% linen crop top | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041178,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/coats/coats/short-double-breasted-wool-coat_27041178,https://shop.mango.com/in/en/p/men/coats/coats/short-double-breasted-wool-coat_27041178,Short double-breasted wool coat - Men | MANGO USA,Navy,181.51,231.93,21.74,21.74,True,15271.0,,166.26,,,,False,-15.25,"100% cotton regular-fit cropped jeans | Composition: 55% wool, 39% polyester, 2% polyamide, 2% acrylic, 2% lyocell | Lining: 100% polyester | Pockets lining: 80% polyester, 20% cotton | Body 2: 100% cotton","China
CARE

No washing

Do not bleach

Ironing max",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041191,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/denim/quilted-jacket-with-corduroy-collar_27041191,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/denim/quilted-jacket-with-corduroy-collar_27041191,Quilted jacket with corduroy collar - Men | MANGO USA,Night Blue,140.71,,,,False,8522.0,,92.78,,,,False,-47.93,"100% cotton slim-fit striped shirt | Composition: 100% cotton | Lining: 65% viscose, 35% polyester | Sleeve lining: 100% polyester | Filling: 100% polyester | Collar: 100% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041228,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/slim-fit-poplin-shirt_27041228,https://shop.mango.com/in/en/p/women/shirts---blouses/shirts/slim-fit-poplin-shirt_27041228?c=30,Slim-fit poplin shirt - Women | MANGO USA,Sky Blue,50.8,,,,False,3047.0,,33.17,,,,False,-17.63,"Composition: 96% cotton, 4% elastane","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041261,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/100-cotton-structured-knitted-sweater_27041261,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/100-cotton-structured-knitted-sweater_27041261,100% cotton structured knitted sweater - Men | MANGO USA,Black,60.7,80.94,25.01,25.01,True,5049.0,,54.97,,,,False,-5.73,"100% COTTON STRUCTURED KNITTED SWEATER | Regular fit. 100% Cotton. Structured knit fabric. Round neck. Long sleeves. Ribbed neck, cuffs, and hem | 100% merino wool cardigan | 100% wool fine-knit sweater | 100% cotton cable-knit sweater | Composition: 100% cotton","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041283,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/ribbed-sweater-with-zip-neck_27041283,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/ribbed-sweater-with-zip-neck_27041283,Ribbed sweater with zip neck - Men | MANGO USA,Black,70.94,,,,False,4408.0,,47.99,,,,False,-22.95,"100% merino wool zip-neck sweater | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | Composition: 50% polyester, 40% cotton, 10% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041284,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/100-wool-fine-knit-sweater_27041284,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/100-wool-fine-knit-sweater_27041284,100% wool fine-knit sweater - Men | MANGO USA,Black,80.62,,,,False,5124.0,,55.79,,,,False,-24.83,"100% WOOL FINE-KNIT SWEATER | 100% wool. Fine knit fabric. Regular fit. Round neck. Ribbed neck, cuffs and hem | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | 100% merino wool zip-neck sweater | Regular-fit 100% cotton trench coat | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27041285,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/sweaters/100-merino-wool-zip-neck-sweater_27041285,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/sweaters/100-merino-wool-zip-neck-sweater_27041285,100% merino wool zip-neck sweater - Men | MANGO USA,Black,91.76,,,,False,5375.0,,58.52,,,,False,-33.24,"100% MERINO WOOL ZIP-NECK SWEATER | Regular fit. 100% merino wool. Fine knit fabric. Perkins collar with zipper closure. Long sleeves with elastic cuffs. Ribbed finish on neck, sleeves, and hem | 100% cotton slim-fit t-shirt | 100% merino wool turtleneck sweater | 100% wool turtleneck sweater | 100% wool fine-knit sweater | Composition: 100% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27042538,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/belt-shirt-dress_27042538?c=70,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/belt-shirt-dress_27042538?c=70,Belt shirt dress - Women | MANGO USA,Red,90.96,,,,False,5086.0,,55.37,,,,False,-35.59,100% cotton fabric. Midi design. A-line design. Shirt collar. Short sleeves. Belt loops. Adjustable belt. Front button closure | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27042539,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/floral-embroidery-dress_27042539,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/floral-embroidery-dress_27042539,Floral embroidery dress - Women | MANGO USA,Black,141.39,,,,False,7149.0,,77.83,,,,False,-63.56,"100% cotton fabric. Midi design. A-line design. Low-cut Neckline. Sleeveless. Wide strap. Back zipper closure. Inner lining | Composition: 100% cotton | Lining: 80% polyester, 20% cotton | Embroidery: 50% cotton, 50% polyester","China
Dye",text=DETAILS,,text=DETAILS,text=COMPOSITION AND CARE,2026-03-11,91.85
27044044,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/blouses/a-line-cotton-blouse_27044044,https://shop.mango.com/in/en/p/women/shirts---blouses/blouses/a-line-cotton-blouse_27044044,A-line cotton blouse - Women | MANGO USA,Coral Red,60.72,,,,False,3358.0,,36.56,,,,False,-24.16,Composition: 100% cotton | Lining: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27047783,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/top-with-straps-and-buttons_27047783,https://shop.mango.com/in/en/p/women/tops/basics/top-with-straps-and-buttons_27047783,Top with straps and buttons - Women | MANGO USA,Black,60.79,,,,False,3544.0,,38.58,,,,False,-22.21,"Composition: 69% viscose, 31% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27051199,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-dress-with-scarf_27051199,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/asymmetrical-dress-with-scarf_27051199,Asymmetrical dress with scarf - Women | MANGO USA,Night Blue,101.72,,,,False,6115.0,,66.58,,,,False,-35.14,Composition: 100% polyester | Lining: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27051250,Men,comparison_men_knitwear,Men_men_knitwear,https://shop.mango.com/us/en/p/men/sweaters-and-cardigans/basics/structured-knitted-sweater_27051250,https://shop.mango.com/in/en/p/men/sweaters-and-cardigans/basics/structured-knitted-sweater_27051250,Structured knitted sweater - Men | MANGO USA,Prussian Blue,76.06,101.41,25.0,25.0,True,6598.0,,71.83,,,,False,-4.23,"100% cotton cable-knit sweater | 100% wool fine-knit sweater | Composition: 52% acrylic, 25% polyester, 14% polyamide, 5% viscose, 4% wool","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27051258,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/zip-up-cloth-jacket_27051258,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/zip-up-cloth-jacket_27051258,Zip-up cloth jacket - Men | MANGO USA,Sand,80.87,101.09,20.0,20.0,True,6376.0,,69.42,,,,False,-11.45,"100% Italian wool knitted sweater | Zip-neck 100% lightweight cotton sweatshirt | 100% cotton water-repellent jacket | Composition: 91% polyester, 9% viscose | Pockets lining: 100% polyester","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27051274,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/satin-finish-flowy-shirt_27051274,https://shop.mango.com/in/en/p/women/shirts---blouses/shirts/satin-finish-flowy-shirt_27051274?c=52,Satin finish flowy shirt - Women | MANGO USA,Ecru,60.41,,,,False,3298.0,,35.91,,,,False,-24.5,Composition: 100% polyester,"Vietnam
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27061234,Men,comparison_men_shirts,Men_men_shirts,https://shop.mango.com/us/en/p/men/shirts/cotton-knit-shirt_27061234,https://shop.mango.com/in/en/p/men/shirts/cotton-knit-shirt_27061234,Cotton knit shirt - Men | MANGO USA,Navy,81.37,,,,False,5060.0,,55.09,,,,False,-26.28,"100% linen bowling-collar shirt | 100% merino wool cardigan | Structured knit polo, 100% cotton, with buttons | Composition: 58% polyester, 42% cotton","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27061263,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/knitwear/turtleneck-knit-top_27061263,https://shop.mango.com/in/en/p/women/tops/knitwear/turtleneck-knit-top_27061263,Turtleneck knit top - Women | MANGO USA,Ecru,40.43,60.64,33.33,33.33,True,3333.0,,36.29,,,,False,-4.14,"Composition: 42% polyester, 36% acrylic, 22% polyamide","China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27063709,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-pinafore_27063709,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/dresses/denim-pinafore_27063709,Denim pinafore - Kids | MANGO USA,Denim Grey,36.59,,,,False,2131.0,,23.2,,,,False,-13.39,100% cotton fabric. Denim-style cotton fabric. Short design. Straight neckline. Straps. Two side pockets | Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27065812,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/casual/buttons-denim-jumpsuit_27065812,Buttons denim jumpsuit - Women | MANGO USA,Dark Blue,100.59,,,,False,6111.0,,66.53,,,,False,-34.06,Composition: 100% cotton,"Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27066343,Kids,comparison_girldresses,Kids_girldresses,https://shop.mango.com/us/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,https://shop.mango.com/in/en/p/baby-girls/dresses-and-jumpsuits/bodiesdungarees/embroidered-denim-dungarees_27066343,Embroidered denim dungarees - Kids | MANGO USA,NEW NOW,46.78,,,,False,3068.0,,33.4,,,,False,-13.38,Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-03-11,91.85
27066716,Kids,comparison_misc,Kids_misc,https://shop.mango.com/us/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,https://shop.mango.com/in/en/p/newborn/sweaters-and-cardigans/sweaters/knit-striped-sweater_27066716,Knit striped sweater - Kids | MANGO USA,Yellow,36.51,,,,False,2124.0,,23.12,,,,False,-13.39,100% cotton fabric. Knit fabric. Straight design. Striped design. Round neck. Long sleeves. Button closure on the shoulder | Composition: 100% cotton,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27067164,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/dresses/short-strap-dress_27067164,Short strap dress - Women | MANGO USA,Off White,141.56,,,,False,7172.0,,78.08,,,,False,-63.48,"Composition: 79% polyester, 21% elastane","China
Dye",text=DETAILS,text=COMPOSITION AND CARE,text=DETAILS,text=COMPOSITION AND CARE,2026-03-11,91.85
27071175,Men,comparison_men_outerwear,Men_men_outerwear,https://shop.mango.com/us/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,https://shop.mango.com/in/en/p/men/jackets-and-overshirts/jackets/wool-coat-with-hood_27071175,Cloth jacket with hood - Men | MANGO USA,Light Heather Grey,102.1,142.94,28.57,28.57,True,9581.0,,104.31,,,,False,2.21,100% cotton cable-knit sweater | 100% wool fine-knit sweater | Composition: 100% polyester | Lining: 100% polyester,"Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27073296,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,https://shop.mango.com/in/en/p/women/shirts---blouses/long-sleeve/denim-shirt-with-seams_27073296,Denim shirt with seams - Women | MANGO USA,Open Blue,71.76,,,,False,4066.0,,44.27,,,,False,-27.49,"Composition: 88% cotton, 10% elastomultiester, 2% elastane","Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27073300,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/draped-neck-satin-top_27073300,https://shop.mango.com/in/en/p/women/tops/basics/draped-neck-satin-top_27073300,Draped neck satin top - Women | MANGO USA,Brown,60.91,,,,False,3378.0,,36.78,,,,False,-24.13,"Composition: 82% viscose, 18% polyamide","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27073341,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/fitted-denim-body_27073341,https://shop.mango.com/in/en/p/women/tops/basics/fitted-denim-body_27073341,Fitted denim body - Women | MANGO USA,Black,91.29,,,,False,5068.0,,55.18,,,,False,-36.11,"Composition: 99% cotton, 1% elastane","Designed in Barcelona
Manufacture",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27074101,Women,comparison_outerwear,Women_outerwear,https://shop.mango.com/us/en/p/women/jackets/tweed/jacket-with-jewel-button-strip-collar_27074101,https://shop.mango.com/in/en/p/women/jackets/jacket-with-jewel-button-strip-collar_27074101,Jacket with jewel-button strip collar - Women | MANGO USA,Black,182.89,,,,False,9974.0,,108.59,,,,False,-74.3,"Composition: 75% polyester, 19% viscose, 6% elastane | Lining: 52% viscose, 48% polyester","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27075825,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/strapless-denim-top_27075825,https://shop.mango.com/in/en/p/women/tops/basics/strapless-denim-top_27075825,Strapless denim top - Women | MANGO USA,Open Blue,71.43,,,,False,4101.0,,44.65,,,,False,-26.78,100% linen crop top | Composition: 100% cotton,"Bangladesh
CARE

Machine washing max",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27075841,Women,comparison_tops,Women_tops,https://shop.mango.com/us/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,https://shop.mango.com/in/en/p/women/tops/basics/asymmetrical-fitted-top_27075841,Asymmetrical fitted top - Women | MANGO USA,Black,46.45,,,,False,2631.0,,28.64,,,,False,-17.81,"Composition: 95% polyester, 5% elastane","Morocco
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27081240,Kids,comparison_boytrousers,Kids_boytrousers,https://shop.mango.com/us/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,https://shop.mango.com/in/en/p/boys/jeans/regular/comfy-jeans-with-drawstring_27081240,Comfy jeans with drawstring - Kids | MANGO USA,Denim Grey,40.29,,,,False,2721.0,,29.62,,,,False,-10.67,"Composition: 77% cotton, 21% polyester, 1% elastane, 1% viscose","Bangladesh
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27081251,Women,comparison_trousers,Women_trousers,https://shop.mango.com/us/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,https://shop.mango.com/in/en/p/women/trousers/straight/leggings-with-seam-detail_27081251?c=30,Leggings with seam detail - Women | MANGO USA,Brown,60.57,,,,False,3353.0,,36.51,,,,False,-24.06,"Composition: 60% viscose, 36% polyester, 4% elastane","Cambodia
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
27081280,Women,comparison_dresses,Women_dresses,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/a-line-dress-with-gathered-sides_27081280,https://shop.mango.com/in/en/p/women/dresses-and-jumpsuits/browns/a-line-dress-with-gathered-sides_27081280,A-line dress with gathered sides - Women | MANGO USA,Mink Grey,71.2,91.55,22.23,22.23,True,5085.0,,55.36,,,,False,-15.84,Composition: 100% polyester,"China
Dye",text=DETAILS,,text=DETAILS,,2026-03-11,91.85
